,match_id,,,,,,,,,,,,,,,,,
5709,6516419697,,,,,,,,,,,,,,,,,
5710,6516419973,,,,,,,,,,,,,,,,,
5711,6516443863,,,,,,,,,,,,,,,,,
5712,6516477136,,,,,,,,,,,,,,,,,
5713,6516526716,,,,,,,,,,,,,,,,,
5714,6516544455,,,,,,,,,,,,,,,,,
5715,6516566738,,,,,,,,,,,,,,,,,
5716,6516581857,,,,,,,,,,,,,,,,,
5717,6516656567,,,,,,,,,,,,,,,,,
5718,6516661945,,,,,,,,,,,,,,,,,
5719,6516695355,,,,,,,,,,,,,,,,,
5720,6516759974,,,,,,,,,,,,,,,,,
5721,6516766610,,,,,,,,,,,,,,,,,
5722,6516770135,,,,,,,,,,,,,,,,,
5723,6516840089,,,,,,,,,,,,,,,,,
5724,6516873537,,,,,,,,,,,,,,,,,
5725,6516876900,,,,,,,,,,,,,,,,,
5726,6516951058,,,,,,,,,,,,,,,,,
5727,6516970091,,,,,,,,,,,,,,,,,
5728,6517011160,,,,,,,,,,,,,,,,,
5729,6517069761,,,,,,,,,,,,,,,,,
5730,6517089918,,,,,,,,,,,,,,,,,
5731,6517162064,,,,,,,,,,,,,,,,,
5732,6517256013,,,,,,,,,,,,,,,,,
5733,6517319316,,,,,,,,,,,,,,,,,
5734,6517368360,,,,,,,,,,,,,,,,,
5735,6517486465,,,,,,,,,,,,,,,,,
5736,6517518277,,,,,,,,,,,,,,,,,
5737,6517584344,,,,,,,,,,,,,,,,,
5738,6517665430,,,,,,,,,,,,,,,,,
5739,6517720873,,,,,,,,,,,,,,,,,
5740,6517725063,,,,,,,,,,,,,,,,,
5741,6517758968,,,,,,,,,,,,,,,,,
5742,6517780547,,,,,,,,,,,,,,,,,
5743,6517809419,,,,,,,,,,,,,,,,,
5744,6517819527,,,,,,,,,,,,,,,,,
5745,6517863593,,,,,,,,,,,,,,,,,
5746,6517955672,,,,,,,,,,,,,,,,,
5747,6517968212,,,,,,,,,,,,,,,,,
5748,6518020808,,,,,,,,,,,,,,,,,
5749,6518059115,,,,,,,,,,,,,,,,,
5750,6518087920,,,,,,,,,,,,,,,,,
5751,6518095546,,,,,,,,,,,,,,,,,
5752,6518123925,,,,,,,,,,,,,,,,,
5753,6518145608,,,,,,,,,,,,,,,,,
5754,6518153601,,,,,,,,,,,,,,,,,
5755,6518167249,,,,,,,,,,,,,,,,,
5756,6518210876,,,,,,,,,,,,,,,,,
5757,6518222725,,,,,,,,,,,,,,,,,
5758,6518242008,,,,,,,,,,,,,,,,,
5759,6518296452,,,,,,,,,,,,,,,,,
5760,6518328364,,,,,,,,,,,,,,,,,
5761,6518338492,,,,,,,,,,,,,,,,,
5762,6518403447,,,,,,,,,,,,,,,,,
5763,6518448725,,,,,,,,,,,,,,,,,
5764,6518458449,,,,,,,,,,,,,,,,,
5765,6518462937,,,,,,,,,,,,,,,,,
5766,6518505367,,,,,,,,,,,,,,,,,
5767,6518557696,,,,,,,,,,,,,,,,,
5768,6518568876,,,,,,,,,,,,,,,,,
5769,6518666706,,,,,,,,,,,,,,,,,
5770,6518742088,,,,,,,,,,,,,,,,,
5771,6518801021,,,,,,,,,,,,,,,,,
5772,6518815739,,,,,,,,,,,,,,,,,
5773,6518831127,,,,,,,,,,,,,,,,,
5774,6518884749,,,,,,,,,,,,,,,,,
5775,6518901424,,,,,,,,,,,,,,,,,
5776,6518988941,,,,,,,,,,,,,,,,,
5777,6518999897,,,,,,,,,,,,,,,,,
5778,6519033307,,,,,,,,,,,,,,,,,
5779,6519047296,,,,,,,,,,,,,,,,,
5780,6519057580,,,,,,,,,,,,,,,,,
5781,6519067507,,,,,,,,,,,,,,,,,
5782,6519181257,,,,,,,,,,,,,,,,,
5783,6519214591,,,,,,,,,,,,,,,,,
5784,6519223838,,,,,,,,,,,,,,,,,
5785,6519259421,,,,,,,,,,,,,,,,,
5786,6519261242,,,,,,,,,,,,,,,,,
5787,6519298893,,,,,,,,,,,,,,,,,
5788,6519299181,,,,,,,,,,,,,,,,,
5789,6519330330,,,,,,,,,,,,,,,,,
5790,6519337816,,,,,,,,,,,,,,,,,
5791,6519341107,,,,,,,,,,,,,,,,,
5792,6519345971,,,,,,,,,,,,,,,,,
5793,6519368686,,,,,,,,,,,,,,,,,
5794,6519378480,,,,,,,,,,,,,,,,,
5795,6519380711,,,,,,,,,,,,,,,,,
5796,6519424483,,,,,,,,,,,,,,,,,
5797,6519467554,,,,,,,,,,,,,,,,,
5798,6519509461,,,,,,,,,,,,,,,,,
5799,6519511424,,,,,,,,,,,,,,,,,
5800,6519516470,,,,,,,,,,,,,,,,,
5801,6519516950,,,,,,,,,,,,,,,,,
5802,6519558431,,,,,,,,,,,,,,,,,
5803,6519562692,,,,,,,,,,,,,,,,,
5804,6519575206,,,,,,,,,,,,,,,,,
5805,6519577480,,,,,,,,,,,,,,,,,
5806,6519628733,,,,,,,,,,,,,,,,,
5807,6519635851,,,,,,,,,,,,,,,,,
5808,6519642462,,,,,,,,,,,,,,,,,
5809,6519644656,,,,,,,,,,,,,,,,,
5810,6519674761,,,,,,,,,,,,,,,,,
5811,6519724011,,,,,,,,,,,,,,,,,
5812,6519738661,,,,,,,,,,,,,,,,,
5813,6519803705,,,,,,,,,,,,,,,,,
5814,6519807149,,,,,,,,,,,,,,,,,
5815,6519840780,,,,,,,,,,,,,,,,,
5816,6519884598,,,,,,,,,,,,,,,,,
5817,6519920770,,,,,,,,,,,,,,,,,
5818,6519949787,,,,,,,,,,,,,,,,,
5819,6519969697,,,,,,,,,,,,,,,,,
5820,6520006374,,,,,,,,,,,,,,,,,
5821,6520014845,,,,,,,,,,,,,,,,,
5822,6520053200,,,,,,,,,,,,,,,,,
5823,6520070343,,,,,,,,,,,,,,,,,
5824,6520109401,,,,,,,,,,,,,,,,,
5825,6520134050,,,,,,,,,,,,,,,,,
5826,6520211259,,,,,,,,,,,,,,,,,
5827,6520311343,,,,,,,,,,,,,,,,,
5828,6520378496,,,,,,,,,,,,,,,,,
5829,6520429223,,,,,,,,,,,,,,,,,
5830,6520430616,,,,,,,,,,,,,,,,,
5831,6520476299,,,,,,,,,,,,,,,,,
5832,6520485676,,,,,,,,,,,,,,,,,
5833,6520612375,,,,,,,,,,,,,,,,,
5834,6520642027,,,,,,,,,,,,,,,,,
5835,6520647198,,,,,,,,,,,,,,,,,
5836,6520685919,,,,,,,,,,,,,,,,,
5837,6520687212,,,,,,,,,,,,,,,,,
5838,6520689012,,,,,,,,,,,,,,,,,
5839,6520724998,,,,,,,,,,,,,,,,,
5840,6520732678,,,,,,,,,,,,,,,,,
5841,6520733666,,,,,,,,,,,,,,,,,
5842,6520755981,,,,,,,,,,,,,,,,,
5843,6520765345,,,,,,,,,,,,,,,,,
5844,6520769013,,,,,,,,,,,,,,,,,
5845,6520774607,,,,,,,,,,,,,,,,,
5846,6520774900,,,,,,,,,,,,,,,,,
5847,6520804319,,,,,,,,,,,,,,,,,
5848,6520806000,,,,,,,,,,,,,,,,,
5849,6520817873,,,,,,,,,,,,,,,,,
5850,6520820563,,,,,,,,,,,,,,,,,
5851,6520825006,,,,,,,,,,,,,,,,,
5852,6520849062,,,,,,,,,,,,,,,,,
5853,6520867718,,,,,,,,,,,,,,,,,
5854,6520884401,,,,,,,,,,,,,,,,,
5855,6520888123,,,,,,,,,,,,,,,,,
5856,6520896742,,,,,,,,,,,,,,,,,
5857,6520917536,,,,,,,,,,,,,,,,,
5858,6520928726,,,,,,,,,,,,,,,,,
5859,6520938398,,,,,,,,,,,,,,,,,
5860,6520948731,,,,,,,,,,,,,,,,,
5861,6520954413,,,,,,,,,,,,,,,,,
5862,6520961037,,,,,,,,,,,,,,,,,
5863,6520982035,,,,,,,,,,,,,,,,,
5864,6520985162,,,,,,,,,,,,,,,,,
5865,6521022246,,,,,,,,,,,,,,,,,
5866,6521023395,,,,,,,,,,,,,,,,,
5867,6521063528,,,,,,,,,,,,,,,,,
5868,6521066042,,,,,,,,,,,,,,,,,
5869,6521088403,,,,,,,,,,,,,,,,,
5870,6521095513,,,,,,,,,,,,,,,,,
5871,6521103937,,,,,,,,,,,,,,,,,
5872,6521131223,,,,,,,,,,,,,,,,,
5873,6521153746,,,,,,,,,,,,,,,,,
5874,6521174117,,,,,,,,,,,,,,,,,
5875,6521174297,,,,,,,,,,,,,,,,,
5876,6521218103,,,,,,,,,,,,,,,,,
5877,6521254338,,,,,,,,,,,,,,,,,
5878,6521299957,,,,,,,,,,,,,,,,,
5879,6521346974,,,,,,,,,,,,,,,,,
5880,6521352436,,,,,,,,,,,,,,,,,
5881,6521429170,,,,,,,,,,,,,,,,,
5882,6521436587,,,,,,,,,,,,,,,,,
5883,6521439113,,,,,,,,,,,,,,,,,
5884,6521549246,,,,,,,,,,,,,,,,,
5885,6521688155,,,,,,,,,,,,,,,,,
5886,6521723288,,,,,,,,,,,,,,,,,
5887,6521736309,,,,,,,,,,,,,,,,,
5888,6521778335,,,,,,,,,,,,,,,,,
5889,6521847233,,,,,,,,,,,,,,,,,
5890,6521882514,,,,,,,,,,,,,,,,,
5891,6522027223,,,,,,,,,,,,,,,,,
5892,6522034393,,,,,,,,,,,,,,,,,
5893,6522055249,,,,,,,,,,,,,,,,,
5894,6522061672,,,,,,,,,,,,,,,,,
5895,6522066662,,,,,,,,,,,,,,,,,
5896,6522072385,,,,,,,,,,,,,,,,,
5897,6522075074,,,,,,,,,,,,,,,,,
5898,6522100178,,,,,,,,,,,,,,,,,
5899,6522103258,,,,,,,,,,,,,,,,,
5900,6522107343,,,,,,,,,,,,,,,,,
5901,6522112034,,,,,,,,,,,,,,,,,
5902,6522113072,,,,,,,,,,,,,,,,,
5903,6522116185,,,,,,,,,,,,,,,,,
5904,6522119910,,,,,,,,,,,,,,,,,
5905,6522133429,,,,,,,,,,,,,,,,,
5906,6522141046,,,,,,,,,,,,,,,,,
5907,6522146149,,,,,,,,,,,,,,,,,
5908,6522150318,,,,,,,,,,,,,,,,,
5909,6522155315,,,,,,,,,,,,,,,,,
5910,6522162978,,,,,,,,,,,,,,,,,
5911,6522163111,,,,,,,,,,,,,,,,,
5912,6522166876,,,,,,,,,,,,,,,,,
5913,6522186900,,,,,,,,,,,,,,,,,
5914,6522189857,,,,,,,,,,,,,,,,,
5915,6522196581,,,,,,,,,,,,,,,,,
5916,6522198102,,,,,,,,,,,,,,,,,
5917,6522212581,,,,,,,,,,,,,,,,,
5918,6522221361,,,,,,,,,,,,,,,,,
5919,6522235311,,,,,,,,,,,,,,,,,
5920,6522239933,,,,,,,,,,,,,,,,,
5921,6522242522,,,,,,,,,,,,,,,,,
5922,6522248872,,,,,,,,,,,,,,,,,
5923,6522277439,,,,,,,,,,,,,,,,,
5924,6522279560,,,,,,,,,,,,,,,,,
5925,6522289941,,,,,,,,,,,,,,,,,
5926,6522296678,,,,,,,,,,,,,,,,,
5927,6522302506,,,,,,,,,,,,,,,,,
5928,6522331269,,,,,,,,,,,,,,,,,
5929,6522346356,,,,,,,,,,,,,,,,,
5930,6522350724,,,,,,,,,,,,,,,,,
5931,6522370694,,,,,,,,,,,,,,,,,
5932,6522372132,,,,,,,,,,,,,,,,,
5933,6522379489,,,,,,,,,,,,,,,,,
5934,6522403633,,,,,,,,,,,,,,,,,
5935,6522415589,,,,,,,,,,,,,,,,,
5936,6522429532,,,,,,,,,,,,,,,,,
5937,6522442103,,,,,,,,,,,,,,,,,
5938,6522444171,,,,,,,,,,,,,,,,,
5939,6522458039,,,,,,,,,,,,,,,,,
5940,6522477129,,,,,,,,,,,,,,,,,
5941,6522493167,,,,,,,,,,,,,,,,,
5942,6522497974,,,,,,,,,,,,,,,,,
5943,6522546042,,,,,,,,,,,,,,,,,
5944,6522558321,,,,,,,,,,,,,,,,,
5945,6522571728,,,,,,,,,,,,,,,,,
5946,6522676618,,,,,,,,,,,,,,,,,
5947,6522773524,,,,,,,,,,,,,,,,,
5948,6522828969,,,,,,,,,,,,,,,,,
5949,6522870667,,,,,,,,,,,,,,,,,
5950,6522933820,,,,,,,,,,,,,,,,,
5951,6523017019,,,,,,,,,,,,,,,,,
5952,6523035791,,,,,,,,,,,,,,,,,
5953,6523104576,,,,,,,,,,,,,,,,,
5954,6523111362,,,,,,,,,,,,,,,,,
5955,6523171590,,,,,,,,,,,,,,,,,
5956,6523178043,,,,,,,,,,,,,,,,,
5957,6523239019,,,,,,,,,,,,,,,,,
5958,6523240617,,,,,,,,,,,,,,,,,
5959,6523289279,,,,,,,,,,,,,,,,,
5960,6523317434,,,,,,,,,,,,,,,,,
5961,6523446516,,,,,,,,,,,,,,,,,
5962,6523459359,,,,,,,,,,,,,,,,,
5963,6523488980,,,,,,,,,,,,,,,,,
5964,6523489260,,,,,,,,,,,,,,,,,
5965,6523498869,,,,,,,,,,,,,,,,,
5966,6523542383,,,,,,,,,,,,,,,,,
5967,6523544700,,,,,,,,,,,,,,,,,
5968,6523546208,,,,,,,,,,,,,,,,,
5969,6523576440,,,,,,,,,,,,,,,,,
5970,6523584117,,,,,,,,,,,,,,,,,
5971,6523584168,,,,,,,,,,,,,,,,,
5972,6523598541,,,,,,,,,,,,,,,,,
5973,6523601503,,,,,,,,,,,,,,,,,
5974,6523626900,,,,,,,,,,,,,,,,,
5975,6523635389,,,,,,,,,,,,,,,,,
5976,6523650583,,,,,,,,,,,,,,,,,
5977,6523664461,,,,,,,,,,,,,,,,,
5978,6523673022,,,,,,,,,,,,,,,,,
5979,6523704064,,,,,,,,,,,,,,,,,
5980,6523717029,,,,,,,,,,,,,,,,,
5981,6523731009,,,,,,,,,,,,,,,,,
5982,6523735868,,,,,,,,,,,,,,,,,
5983,6523773272,,,,,,,,,,,,,,,,,
5984,6523793733,,,,,,,,,,,,,,,,,
5985,6523811443,,,,,,,,,,,,,,,,,
5986,6523821537,,,,,,,,,,,,,,,,,
5987,6523848288,,,,,,,,,,,,,,,,,
5988,6523861489,,,,,,,,,,,,,,,,,
5989,6523865528,,,,,,,,,,,,,,,,,
5990,6523873027,,,,,,,,,,,,,,,,,
5991,6523905104,,,,,,,,,,,,,,,,,
5992,6523915019,,,,,,,,,,,,,,,,,
5993,6523916064,,,,,,,,,,,,,,,,,
5994,6523923305,,,,,,,,,,,,,,,,,
5995,6523951817,,,,,,,,,,,,,,,,,
5996,6523962808,,,,,,,,,,,,,,,,,
5997,6523973428,,,,,,,,,,,,,,,,,
5998,6523998087,,,,,,,,,,,,,,,,,
5999,6524028265,,,,,,,,,,,,,,,,,
6000,6524042917,,,,,,,,,,,,,,,,,
6001,6524062246,,,,,,,,,,,,,,,,,
6002,6524101131,,,,,,,,,,,,,,,,,
6003,6524131061,,,,,,,,,,,,,,,,,
6004,6524146991,,,,,,,,,,,,,,,,,
6005,6524167635,,,,,,,,,,,,,,,,,
6006,6524199285,,,,,,,,,,,,,,,,,
6007,6524199431,,,,,,,,,,,,,,,,,
6008,6524240087,,,,,,,,,,,,,,,,,
6009,6524260744,,,,,,,,,,,,,,,,,
6010,6524325180,,,,,,,,,,,,,,,,,
6011,6524330086,,,,,,,,,,,,,,,,,
6012,6524332677,,,,,,,,,,,,,,,,,
6013,6524347622,,,,,,,,,,,,,,,,,
6014,6524365788,,,,,,,,,,,,,,,,,
6015,6524410889,,,,,,,,,,,,,,,,,
6016,6524464080,,,,,,,,,,,,,,,,,
6017,6524467808,,,,,,,,,,,,,,,,,
6018,6524488363,,,,,,,,,,,,,,,,,
6019,6524558143,,,,,,,,,,,,,,,,,
6020,6524566953,,,,,,,,,,,,,,,,,
6021,6524648601,,,,,,,,,,,,,,,,,
6022,6524712968,,,,,,,,,,,,,,,,,
6023,6524763654,,,,,,,,,,,,,,,,,
6024,6524804129,,,,,,,,,,,,,,,,,
6025,6524833127,,,,,,,,,,,,,,,,,
6026,6524897999,,,,,,,,,,,,,,,,,
6027,6524907098,,,,,,,,,,,,,,,,,
6028,6524933360,,,,,,,,,,,,,,,,,
6029,6524941172,,,,,,,,,,,,,,,,,
6030,6524945560,,,,,,,,,,,,,,,,,
6031,6524965991,,,,,,,,,,,,,,,,,
6032,6524990579,,,,,,,,,,,,,,,,,
6033,6525007417,,,,,,,,,,,,,,,,,
6034,6525022718,,,,,,,,,,,,,,,,,
6035,6525032679,,,,,,,,,,,,,,,,,
6036,6525043535,,,,,,,,,,,,,,,,,
6037,6525061837,,,,,,,,,,,,,,,,,
6038,6525079797,,,,,,,,,,,,,,,,,
6039,6525086040,,,,,,,,,,,,,,,,,
6040,6525095587,,,,,,,,,,,,,,,,,
6041,6525098691,,,,,,,,,,,,,,,,,
6042,6525127949,,,,,,,,,,,,,,,,,
6043,6525132987,,,,,,,,,,,,,,,,,
6044,6525157753,,,,,,,,,,,,,,,,,
6045,6525195681,,,,,,,,,,,,,,,,,
6046,6525198490,,,,,,,,,,,,,,,,,
6047,6525204590,,,,,,,,,,,,,,,,,
6048,6525208917,,,,,,,,,,,,,,,,,
6049,6525243154,,,,,,,,,,,,,,,,,
6050,6525262368,,,,,,,,,,,,,,,,,
6051,6525272521,,,,,,,,,,,,,,,,,
6052,6525295598,,,,,,,,,,,,,,,,,
6053,6525300671,,,,,,,,,,,,,,,,,
6054,6525346068,,,,,,,,,,,,,,,,,
6055,6525354752,,,,,,,,,,,,,,,,,
6056,6525359498,,,,,,,,,,,,,,,,,
6057,6525390588,,,,,,,,,,,,,,,,,
6058,6525398858,,,,,,,,,,,,,,,,,
6059,6525412614,,,,,,,,,,,,,,,,,
6060,6525413395,,,,,,,,,,,,,,,,,
6061,6525472573,,,,,,,,,,,,,,,,,
6062,6525491876,,,,,,,,,,,,,,,,,
6063,6525494182,,,,,,,,,,,,,,,,,
6064,6525517213,,,,,,,,,,,,,,,,,
6065,6525584143,,,,,,,,,,,,,,,,,
6066,6525596531,,,,,,,,,,,,,,,,,
6067,6525659037,,,,,,,,,,,,,,,,,
6068,6525678690,,,,,,,,,,,,,,,,,
6069,6525692398,,,,,,,,,,,,,,,,,
6070,6525709204,,,,,,,,,,,,,,,,,
6071,6525809559,,,,,,,,,,,,,,,,,
6072,6526096282,,,,,,,,,,,,,,,,,
6073,6526102616,,,,,,,,,,,,,,,,,
6074,6526188729,,,,,,,,,,,,,,,,,
6075,6526202660,,,,,,,,,,,,,,,,,
6076,6526307235,,,,,,,,,,,,,,,,,
6077,6526362221,,,,,,,,,,,,,,,,,
6078,6526513266,,,,,,,,,,,,,,,,,
6079,6526549087,,,,,,,,,,,,,,,,,
6080,6526556338,,,,,,,,,,,,,,,,,
6081,6526558819,,,,,,,,,,,,,,,,,
6082,6526559345,,,,,,,,,,,,,,,,,
6083,6526583674,,,,,,,,,,,,,,,,,
6084,6526597904,,,,,,,,,,,,,,,,,
6085,6526607442,,,,,,,,,,,,,,,,,
6086,6526610941,,,,,,,,,,,,,,,,,
6087,6526620861,,,,,,,,,,,,,,,,,
6088,6526652727,,,,,,,,,,,,,,,,,
6089,6526661414,,,,,,,,,,,,,,,,,
6090,6526710620,,,,,,,,,,,,,,,,,
6091,6526721425,,,,,,,,,,,,,,,,,
6092,6526729161,,,,,,,,,,,,,,,,,
6093,6526731750,,,,,,,,,,,,,,,,,
6094,6526774511,,,,,,,,,,,,,,,,,
6095,6526778833,,,,,,,,,,,,,,,,,
6096,6526803517,,,,,,,,,,,,,,,,,
6097,6526811142,,,,,,,,,,,,,,,,,
6098,6526857999,,,,,,,,,,,,,,,,,
6099,6526889292,,,,,,,,,,,,,,,,,
6100,6526891243,,,,,,,,,,,,,,,,,
6101,6526891741,,,,,,,,,,,,,,,,,
6102,6526912283,,,,,,,,,,,,,,,,,
6103,6526942301,,,,,,,,,,,,,,,,,
6104,6526943930,,,,,,,,,,,,,,,,,
6105,6526944730,,,,,,,,,,,,,,,,,
6106,6526958762,,,,,,,,,,,,,,,,,
6107,6526960572,,,,,,,,,,,,,,,,,
6108,6526967579,,,,,,,,,,,,,,,,,
6109,6526980568,,,,,,,,,,,,,,,,,
6110,6527019610,,,,,,,,,,,,,,,,,
6111,6527023903,,,,,,,,,,,,,,,,,
6112,6527040541,,,,,,,,,,,,,,,,,
6113,6527049279,,,,,,,,,,,,,,,,,
6114,6527051028,,,,,,,,,,,,,,,,,
6115,6527083789,,,,,,,,,,,,,,,,,
6116,6527097103,,,,,,,,,,,,,,,,,
6117,6527115520,,,,,,,,,,,,,,,,,
6118,6527140458,,,,,,,,,,,,,,,,,
6119,6527144887,,,,,,,,,,,,,,,,,
6120,6527150440,,,,,,,,,,,,,,,,,
6121,6527151037,,,,,,,,,,,,,,,,,
6122,6527165967,,,,,,,,,,,,,,,,,
6123,6527204659,,,,,,,,,,,,,,,,,
6124,6527228818,,,,,,,,,,,,,,,,,
6125,6527259857,,,,,,,,,,,,,,,,,
6126,6527299902,,,,,,,,,,,,,,,,,
6127,6527300151,,,,,,,,,,,,,,,,,
6128,6527320762,,,,,,,,,,,,,,,,,
6129,6527380409,,,,,,,,,,,,,,,,,
6130,6527383456,,,,,,,,,,,,,,,,,
6131,6527387462,,,,,,,,,,,,,,,,,
6132,6527439528,,,,,,,,,,,,,,,,,
6133,6527446160,,,,,,,,,,,,,,,,,
6134,6527457699,,,,,,,,,,,,,,,,,
6135,6527463498,,,,,,,,,,,,,,,,,
6136,6527563556,,,,,,,,,,,,,,,,,
6137,6527569647,,,,,,,,,,,,,,,,,
6138,6527575471,,,,,,,,,,,,,,,,,
6139,6527598648,,,,,,,,,,,,,,,,,
6140,6527630112,,,,,,,,,,,,,,,,,
6141,6527659547,,,,,,,,,,,,,,,,,
6142,6527666244,,,,,,,,,,,,,,,,,
6143,6527670253,,,,,,,,,,,,,,,,,
6144,6527711022,,,,,,,,,,,,,,,,,
6145,6527749815,,,,,,,,,,,,,,,,,
6146,6527768991,,,,,,,,,,,,,,,,,
6147,6527778663,,,,,,,,,,,,,,,,,
6148,6527879802,,,,,,,,,,,,,,,,,
6149,6527884376,,,,,,,,,,,,,,,,,
6150,6527972282,,,,,,,,,,,,,,,,,
6151,6527976641,,,,,,,,,,,,,,,,,
6152,6527997831,,,,,,,,,,,,,,,,,
6153,6528041908,,,,,,,,,,,,,,,,,
6154,6528097467,,,,,,,,,,,,,,,,,
6155,6528131815,,,,,,,,,,,,,,,,,
6156,6528249471,,,,,,,,,,,,,,,,,
6157,6528284403,,,,,,,,,,,,,,,,,
6158,6528301524,,,,,,,,,,,,,,,,,
6159,6528316613,,,,,,,,,,,,,,,,,
6160,6528351017,,,,,,,,,,,,,,,,,
6161,6528353362,,,,,,,,,,,,,,,,,
6162,6528354531,,,,,,,,,,,,,,,,,
6163,6528394302,,,,,,,,,,,,,,,,,
6164,6528423084,,,,,,,,,,,,,,,,,
6165,6528431121,,,,,,,,,,,,,,,,,
6166,6528491259,,,,,,,,,,,,,,,,,
6167,6528499320,,,,,,,,,,,,,,,,,
6168,6528510126,,,,,,,,,,,,,,,,,
6169,6528540507,,,,,,,,,,,,,,,,,
6170,6528566675,,,,,,,,,,,,,,,,,
6171,6528569480,,,,,,,,,,,,,,,,,
6172,6528603864,,,,,,,,,,,,,,,,,
6173,6528624836,,,,,,,,,,,,,,,,,
6174,6528656078,,,,,,,,,,,,,,,,,
6175,6528692519,,,,,,,,,,,,,,,,,
6176,6528727599,,,,,,,,,,,,,,,,,
6177,6528728146,,,,,,,,,,,,,,,,,
6178,6528763021,,,,,,,,,,,,,,,,,
6179,6528789356,,,,,,,,,,,,,,,,,
6180,6528802858,,,,,,,,,,,,,,,,,
6181,6528868245,,,,,,,,,,,,,,,,,
6182,6528889831,,,,,,,,,,,,,,,,,
6183,6528890385,,,,,,,,,,,,,,,,,
6184,6528947441,,,,,,,,,,,,,,,,,
6185,6528977058,,,,,,,,,,,,,,,,,
6186,6529014907,,,,,,,,,,,,,,,,,
6187,6529020691,,,,,,,,,,,,,,,,,
6188,6529145619,,,,,,,,,,,,,,,,,
6189,6529330097,,,,,,,,,,,,,,,,,
6190,6529413903,,,,,,,,,,,,,,,,,
6191,6529583407,,,,,,,,,,,,,,,,,
6192,6529588097,,,,,,,,,,,,,,,,,
6193,6529676634,,,,,,,,,,,,,,,,,
6194,6529678888,,,,,,,,,,,,,,,,,
6195,6529740632,,,,,,,,,,,,,,,,,
6196,6529745971,,,,,,,,,,,,,,,,,
6197,6529793300,,,,,,,,,,,,,,,,,
6198,6529805147,,,,,,,,,,,,,,,,,
6199,6529834672,,,,,,,,,,,,,,,,,
6200,6529839615,,,,,,,,,,,,,,,,,
6201,6529984120,,,,,,,,,,,,,,,,,
6202,6529984305,,,,,,,,,,,,,,,,,
6203,6530016976,,,,,,,,,,,,,,,,,
6204,6530018043,,,,,,,,,,,,,,,,,
6205,6530028930,,,,,,,,,,,,,,,,,
6206,6530058394,,,,,,,,,,,,,,,,,
6207,6530060999,,,,,,,,,,,,,,,,,
6208,6530077452,,,,,,,,,,,,,,,,,
6209,6530101431,,,,,,,,,,,,,,,,,
6210,6530104216,,,,,,,,,,,,,,,,,
6211,6530110524,,,,,,,,,,,,,,,,,
6212,6530117163,,,,,,,,,,,,,,,,,
6213,6530139585,,,,,,,,,,,,,,,,,
6214,6530147355,,,,,,,,,,,,,,,,,
6215,6530158924,,,,,,,,,,,,,,,,,
6216,6530161636,,,,,,,,,,,,,,,,,
6217,6530164814,,,,,,,,,,,,,,,,,
6218,6530189492,,,,,,,,,,,,,,,,,
6219,6530206809,,,,,,,,,,,,,,,,,
6220,6530211447,,,,,,,,,,,,,,,,,
6221,6530220663,,,,,,,,,,,,,,,,,
6222,6530220790,,,,,,,,,,,,,,,,,
6223,6530236161,,,,,,,,,,,,,,,,,
6224,6530243988,,,,,,,,,,,,,,,,,
6225,6530252221,,,,,,,,,,,,,,,,,
6226,6530261070,,,,,,,,,,,,,,,,,
6227,6530270893,,,,,,,,,,,,,,,,,
6228,6530272533,,,,,,,,,,,,,,,,,
6229,6530275776,,,,,,,,,,,,,,,,,
6230,6530299867,,,,,,,,,,,,,,,,,
6231,6530316535,,,,,,,,,,,,,,,,,
6232,6530331408,,,,,,,,,,,,,,,,,
6233,6530340625,,,,,,,,,,,,,,,,,
6234,6530351278,,,,,,,,,,,,,,,,,
6235,6530383316,,,,,,,,,,,,,,,,,
6236,6530390998,,,,,,,,,,,,,,,,,
6237,6530406678,,,,,,,,,,,,,,,,,
6238,6530472514,,,,,,,,,,,,,,,,,
6239,6530506693,,,,,,,,,,,,,,,,,
6240,6530543109,,,,,,,,,,,,,,,,,
6241,6530773498,,,,,,,,,,,,,,,,,
6242,6530865784,,,,,,,,,,,,,,,,,
6243,6531024031,,,,,,,,,,,,,,,,,
6244,6531089013,,,,,,,,,,,,,,,,,
6245,6531205098,,,,,,,,,,,,,,,,,
6246,6531234430,,,,,,,,,,,,,,,,,
6247,6531385780,,,,,,,,,,,,,,,,,
6248,6531410088,,,,,,,,,,,,,,,,,
6249,6531415281,,,,,,,,,,,,,,,,,
6250,6531417249,,,,,,,,,,,,,,,,,
6251,6531448293,,,,,,,,,,,,,,,,,
6252,6531449957,,,,,,,,,,,,,,,,,
6253,6531455436,,,,,,,,,,,,,,,,,
6254,6531456231,,,,,,,,,,,,,,,,,
6255,6531465801,,,,,,,,,,,,,,,,,
6256,6531481239,,,,,,,,,,,,,,,,,
6257,6531489191,,,,,,,,,,,,,,,,,
6258,6531490549,,,,,,,,,,,,,,,,,
6259,6531495516,,,,,,,,,,,,,,,,,
6260,6531495883,,,,,,,,,,,,,,,,,
6261,6531506470,,,,,,,,,,,,,,,,,
6262,6531522392,,,,,,,,,,,,,,,,,
6263,6531529447,,,,,,,,,,,,,,,,,
6264,6531540285,,,,,,,,,,,,,,,,,
6265,6531540897,,,,,,,,,,,,,,,,,
6266,6531544191,,,,,,,,,,,,,,,,,
6267,6531561636,,,,,,,,,,,,,,,,,
